ref_num,area,city,district,Mukatat,piece_num,date,property_classification,property_type,number_of_properties,price,space,Price_per_square_meter
16141587,منطقة مكة المكرمة,جده,الصفا,9/ج/س/المعدل,1,2/8/2022,سكني,شقة,1,579750,242.04,2395.2652
16143643,منطقة مكة المكرمة,جده,الصفا,المنح رقم 9,9,2/8/2022,سكني,شقة,1,593528,134.38,4416.7882
16138697,منطقة مكة المكرمة,جده,الفيحاء,444/ج/س,14,2/8/2022,سكني,شقة,1,492997,144.34,3415.5258
16145872,منطقة مكة المكرمة,جده,الفيصلية,3/450/ع,1/أ,2/8/2022,زراعي,شقة,1,745000,158.61,4697.0556
16141287,منطقة مكة المكرمة,جده,النسيم,454/ب,2,2/8/2022,سكني,شقة,1,772625,181.0,4268.6464
16143546,منطقة مكة المكرمة,جده,الواحة,391/ج/س,1,2/8/2022,سكني,شقة,1,160000,73.04,2190.5805
16139200,منطقة مكة المكرمة,جده,الواحة,588/ج/س,3/1,2/8/2022,زراعي,شقة,1,390000,94.19,4140.5669
16145649,منطقة مكة المكرمة,جده,الواحة,588/ج/س,3/2,2/8/2022,زراعي,شقة,1,350000,94.19,3715.8934
16137547,منطقة مكة المكرمة,جده,الواحة,588/ج/س,4/3,2/8/2022,زراعي,شقة,1,390000,99.79,3908.2072
16145276,منطقة مكة المكرمة,جده,الورود,444/ج/س/المعدل,1/2,2/8/2022,زراعي,شقة,1,830000,205.67,4035.5909
16145354,منطقة مكة المكرمة,جده,بنى مالك,426/ج/س,2/2,2/8/2022,زراعي,شقة,1,850000,265.92,3196.45
16145618,منطقة مكة المكرمة,جده,مريخ,433/ج/س,3/2,2/8/2022,زراعي,شقة,1,295000,89.9,3281.4238
16137574,منطقة مكة المكرمة,مكة المكرمة,بطحاء قريش,1/7/79,2/2,2/8/2022,زراعي,شقة,1,400000,164.05,2438.281
16145242,منطقة مكة المكرمة,مكة المكرمة,بطحاء قريش النموذجى,1/7/78/ب,1/2,2/8/2022,زراعي,شقة,1,635000,158.11,4016.1912
16141573,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,1/2,2/8/2022,زراعي,شقة,1,212000,96.73,2191.6675
16140184,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,2/1,2/8/2022,زراعي,شقة,1,212000,95.41,2221.9893
16137421,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,2/3,2/8/2022,زراعي,شقة,1,270000,117.35,2300.8095
16139758,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,2/أ,2/8/2022,زراعي,شقة,1,212000,95.41,2221.9893
16138691,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,3/1,2/8/2022,زراعي,شقة,1,161030,80.76,1993.9326
16140352,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,3/1,2/8/2022,زراعي,شقة,1,212000,96.76,2190.988
16135339,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,3/3,2/8/2022,زراعي,شقة,1,25000,96.76,258.3712
16137794,منطقة المدينة المنورة,المدينة المنورة,حي/أخرى,790/ت/1417,4/أ,2/8/2022,زراعي,شقة,1,900000,231.16,3893.4071
16139327,منطقة المدينة المنورة,المدينة المنورة,حي/أخرى,أخرى,بدون,2/8/2022,زراعي,أرض زراعية,1,2300000,32082.07,71.6911
16136048,منطقة المدينة المنورة,المدينة المنورة,حي/أخرى,م/م/1066/1433,1/ح1,2/8/2022,زراعي,شقة,1,625000,154.47,4046.093
16139407,منطقة القصيم,البكيريه,شمال البكيرية,أخرى,بدون,2/8/2022,تجاري,أرض زراعية,1,500000,14629.0,34.1786
16138067,منطقة القصيم,الرس,حي/أخرى,أخرى,3,2/8/2022,زراعي,أرض زراعية,1,470000,86800.0,5.4147
16125726,منطقة القصيم,المذنب,الحزم,أخرى,بدون,2/8/2022,زراعي,أرض زراعية,1,860000,4288.85,200.5199
16115884,منطقة القصيم,بريده,الأخضر,203/1/ق,2,2/8/2022,سكني,شقة,1,200000,254.24,786.6582
16142783,منطقة القصيم,بريده,الأخضر,624/ق,1/1,2/8/2022,زراعي,شقة,1,380000,210.78,1802.8275
16136669,منطقة القصيم,بريده,الريان,1/1400/هـ,1/أ,2/8/2022,زراعي,شقة,1,400000,196.81,2032.417
16136532,منطقة القصيم,بريده,الريان,290/2/ق,1/3,2/8/2022,زراعي,شقة,1,520000,158.42,3282.4138
16138770,منطقة القصيم,بريده,الصفراء,209/ق,1/أ,2/8/2022,زراعي,شقة,1,350000,169.479,2065.1526
16142278,منطقة القصيم,بريده,النخيل,ق/ب/203,2,2/8/2022,سكني,شقة,1,450000,132.91,3385.7497
16145826,المنطقة الشرقية,الاحساء,الخالدية,4/163,1/1,2/8/2022,زراعي,شقة,1,400000,150.04,2665.9557
16139832,المنطقة الشرقية,الجبيل,الحمراء,ش ج/249,5/549,2/8/2022,سكني,شقة,1,500000,226.74,2205.1689
16138446,المنطقة الشرقية,الخبر,مدينة العمال,698,1/1,2/8/2022,سكني,شقة,1,214286,91.07,2352.9812
16137951,المنطقة الشرقية,الخبر,مدينة العمال,698,1/2,2/8/2022,سكني,شقة,1,214286,91.07,2352.9812
16137626,المنطقة الشرقية,الخبر,مدينة العمال,698,1/3,2/8/2022,سكني,شقة,1,214286,91.07,2352.9812
16137319,المنطقة الشرقية,الخبر,مدينة العمال,698,1/4,2/8/2022,سكني,شقة,1,214286,91.07,2352.9812
16138214,المنطقة الشرقية,الخبر,مدينة العمال,698,2/1,2/8/2022,سكني,شقة,1,214286,91.85,2332.9994
16138041,المنطقة الشرقية,الخبر,مدينة العمال,698,2/2,2/8/2022,سكني,شقة,1,214286,91.85,2332.9994
16137413,المنطقة الشرقية,الخبر,مدينة العمال,698,2/3,2/8/2022,سكني,شقة,1,214286,91.85,2332.9994
16137013,المنطقة الشرقية,الخبر,مدينة العمال,698,2/4,2/8/2022,سكني,شقة,1,214286,91.61,2339.1114
16138316,المنطقة الشرقية,الخبر,مدينة العمال,698,3/1,2/8/2022,سكني,شقة,1,214286,91.61,2339.1114
16137705,المنطقة الشرقية,الخبر,مدينة العمال,698,3/2,2/8/2022,سكني,شقة,1,214286,91.61,2339.1114
16137526,المنطقة الشرقية,الخبر,مدينة العمال,698,3/3,2/8/2022,سكني,شقة,1,214286,91.61,2339.1114
16138127,المنطقة الشرقية,الخبر,مدينة العمال,698,4/1,2/8/2022,سكني,شقة,1,214286,91.95,2330.4622
16137866,المنطقة الشرقية,الخبر,مدينة العمال,698,4/2,2/8/2022,سكني,شقة,1,214286,91.95,2330.4622
16137227,المنطقة الشرقية,الخبر,مدينة العمال,698,4/3,2/8/2022,سكني,شقة,1,214286,91.95,2330.4622
16139194,المنطقة الشرقية,الدمام,الزهور,82/1,12,2/8/2022,سكني,شقة,1,255000,158.72,1606.6028
16137875,المنطقة الشرقية,الدمام,المنار,680/1,2,2/8/2022,سكني,شقة,1,490000,230.93,2121.8551
16143078,المنطقة الشرقية,الدمام,الندى,762/1,3,2/8/2022,سكني,شقة,1,650000,320.33,2029.1574
16136700,المنطقة الشرقية,الدمام,النور,668/1,2/1,2/8/2022,زراعي,شقة,1,150000,104.87,1430.3423
16142329,المنطقة الشرقية,حفر الباطن,حي/أخرى,أخرى,بدون,2/8/2022,زراعي,أرض زراعية,1,400000,10125.0,39.5061
16142780,منطقة عسير,ابها,حي/أخرى,718/1416هـ/ج/1,6992,2/8/2022,زراعي,شقة,1,400000,753.45,530.8912
16140090,منطقة عسير,ابها,حي/أخرى,2882/1439/ع/1,2564,2/8/2022,زراعي,شقة,1,1500000,471.1,3184.0373
16139733,منطقة عسير,ابها,حي/أخرى,2163/1435/ع/1,1/1,2/8/2022,زراعي,شقة,1,950000,396.68,2394.8774
16139317,منطقة عسير,خميس مشيط,شرق ذهبان,703/1424/ع/2,1/أ,2/8/2022,زراعي,شقة,1,650000,232.51,2795.5786
16140215,منطقة تبوك,تبوك,المروج 2,ت/ت/48,4,2/8/2022,سكني,شقة,1,340000,146.0,2328.7671
16140453,منطقة حائل,حائل,حي/أخرى,257,5,2/8/2022,زراعي,أرض زراعية,1,110000,10105.0,10.8857
16141617,منطقة حائل,حائل,حي/أخرى,262,41,2/8/2022,زراعي,أرض زراعية,1,50000,10402.5,4.8065
16141443,منطقة حائل,حائل,حي/أخرى,184,13,2/8/2022,زراعي,أرض زراعية,1,200000,11043.0,18.111
16139222,منطقة جازان,ابو عريش,حي/أخرى,أخرى,بدون,2/8/2022,زراعي,أرض زراعية,1,50000,103587.76,0.4826
16139815,منطقة جازان,جيزان,حي/أخرى,443,2304,2/8/2022,زراعي,شقة,1,1000000,344.37,2903.8534
16148892,منطقة الرياض,الافلاج,حي/أخرى,أخرى,بدون,2/9/2022,زراعي,أرض زراعية,1,80000,33110.0,2.4161
16153998,منطقة الرياض,الخرج,غرب الهياثم,أخرى,566,2/9/2022,زراعي,أرض زراعية,1,515000,6913.26,74.4945
16151265,منطقة الرياض,الخرج,حي/أخرى,2,26,2/9/2022,زراعي,أرض زراعية,1,1280000,44100.0,29.0249
16149962,منطقة الرياض,الدرعيه,حي/أخرى,أخرى,بدون,2/9/2022,زراعي,أرض زراعية,1,2188892,12530.0,174.692
16150228,منطقة الرياض,الدرعيه,حي/أخرى,أخرى,بدون,2/9/2022,زراعي,أرض زراعية,1,633837,3628.0,174.707
16156495,منطقة الرياض,الدرعيه,العمارية,133,192,2/9/2022,زراعي,أرض زراعية,1,600000,10000.0,60.0
16156482,منطقة الرياض,الدرعيه,العمارية,133,193,2/9/2022,زراعي,أرض زراعية,1,600000,10000.0,60.0
16156550,منطقة الرياض,الدرعيه,العمارية,133,194,2/9/2022,زراعي,أرض زراعية,1,600000,10000.0,60.0
16152140,منطقة الرياض,الدرعيه,العمارية,من اصل القطعه رقم 49,38,2/9/2022,زراعي,أرض زراعية,1,2822400,10080.0,280.0
16153852,منطقة الرياض,الدلم,حي/أخرى,أخرى,بدون,2/9/2022,زراعي,أرض زراعية,1,100000,4345.0,23.0149
16152714,منطقة الرياض,الرياض,الامانة,2078/أ,1/1,2/9/2022,زراعي,شقة,1,525000,153.73,3415.0783
16153288,منطقة الرياض,الرياض,الامانة,2078/أ,1/2,2/9/2022,زراعي,شقة,1,525000,153.73,3415.0783
16152988,منطقة الرياض,الرياض,الامانة,2078/أ,1/أ,2/9/2022,زراعي,شقة,1,500000,124.7,4009.623
16153076,منطقة الرياض,الرياض,الامانة,2078/أ,1/ح1,2/9/2022,زراعي,شقة,1,525000,149.41,3513.821
16153447,منطقة الرياض,الرياض,الامانة,2078/أ,2/1,2/9/2022,زراعي,شقة,1,525000,142.39,3687.0566
16153003,منطقة الرياض,الرياض,الامانة,2078/أ,2/2,2/9/2022,زراعي,شقة,1,525000,142.39,3687.0566
16153408,منطقة الرياض,الرياض,الامانة,2078/أ,2/أ,2/9/2022,زراعي,شقة,1,525000,142.39,3687.0566
16152906,منطقة الرياض,الرياض,الامانة,2078/أ,2/ح1,2/9/2022,زراعي,شقة,1,525000,149.41,3513.821
16152958,منطقة الرياض,الرياض,الامانة,2078/أ,3/1,2/9/2022,زراعي,شقة,1,525000,142.39,3687.0566
16153081,منطقة الرياض,الرياض,الامانة,2078/أ,3/2,2/9/2022,زراعي,شقة,1,525000,142.39,3687.0566
16153283,منطقة الرياض,الرياض,الامانة,2078/أ,3/أ,2/9/2022,زراعي,شقة,1,525000,142.39,3687.0566
16152765,منطقة الرياض,الرياض,الامانة,2078/أ,4/1,2/9/2022,زراعي,شقة,1,525000,153.73,3415.0783
16152753,منطقة الرياض,الرياض,الامانة,2078/أ,4/2,2/9/2022,زراعي,شقة,1,525000,153.73,3415.0783
16152775,منطقة الرياض,الرياض,الامانة,2078/أ,4/أ,2/9/2022,زراعي,شقة,1,500000,124.7,4009.623
16152894,منطقة الرياض,الرياض,الاندلس,2249,10/7,2/9/2022,سكني,شقة,1,320000,83.54,3830.5003
16154190,منطقة الرياض,الرياض,الخالدية,1907,1/1,2/9/2022,زراعي,شقة,1,630000,160.12,3934.549
16153855,منطقة الرياض,الرياض,السليمانية,689,28/10,2/9/2022,سكني,شقة,1,436800,100.44,4348.8649
16156328,منطقة الرياض,الرياض,السويدى,1638,9/3,2/9/2022,سكني,شقة,1,390000,202.08,1929.9287
16109916,منطقة الرياض,الرياض,القدس,2685,2/1,2/9/2022,زراعي,شقة,1,845000,191.9,4403.335
16148968,منطقة الرياض,الرياض,القيروان,3858,1/1,2/9/2022,زراعي,شقة,1,553171,149.82,3692.2373
16149332,منطقة الرياض,الرياض,القيروان,3858,1/2,2/9/2022,زراعي,شقة,1,581817,151.87,3831.0199
16149741,منطقة الرياض,الرياض,القيروان,3858,1/2,2/9/2022,زراعي,شقة,1,532427,140.18,3798.1666
16151523,منطقة الرياض,الرياض,القيروان,3858,2/1,2/9/2022,زراعي,شقة,1,622317,161.16,3861.4854
16149053,منطقة الرياض,الرياض,القيروان,3858,3/1,2/9/2022,زراعي,شقة,1,622317,161.59,3851.2098
16148810,منطقة الرياض,الرياض,القيروان,3858,4/1,2/9/2022,زراعي,شقة,1,582805,150.29,3877.8694
16157699,منطقة الرياض,الرياض,المونسية,2195,1/1,2/9/2022,زراعي,شقة,1,890000,181.6,4900.881
16149971,منطقة الرياض,الرياض,المونسية,2195,2/1,2/9/2022,زراعي,شقة,1,920000,185.54,4958.4995
16157680,منطقة الرياض,الرياض,المونسية,2232,2/1,2/9/2022,زراعي,شقة,1,480000,96.33,4982.8713
16147317,منطقة الرياض,الرياض,غرناطة,أخرى,10/14,2/9/2022,سكني,شقة,1,460000,183.16,2511.4653
16150814,منطقة الرياض,الرياض,قرطبة,3195,20/51,2/9/2022,سكني,شقة,1,328454,152.8,2149.568
16151313,منطقة الرياض,الرياض,لبن,2351,12,2/9/2022,تجاري,شقة,1,311500,154.43,2017.0951
16154065,منطقة الرياض,الرياض,لبن,2351,2/أ,2/9/2022,زراعي,شقة,1,750000,173.39,4325.5089
16152251,منطقة الرياض,الرياض,لبن,2351/أ,4/12,2/9/2022,سكني,شقة,1,360000,134.62,2674.194
16155250,منطقة الرياض,المزاحميه,218/ 13,أخرى,320,2/9/2022,زراعي,أرض زراعية,1,435000,10000.0,43.5
16157488,منطقة الرياض,المزاحميه,218/ 13,أخرى,59,2/9/2022,زراعي,أرض زراعية,1,200000,10000.0,20.0
16157178,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,30,2/9/2022,زراعي,أرض زراعية,1,360700,10000.0,36.07
16158181,منطقة الرياض,المزاحميه,أخرى,أخرى,131,2/9/2022,زراعي,أرض زراعية,1,40000,10000.0,4.0
16157746,منطقة الرياض,المزاحميه,أخرى,أخرى,35,2/9/2022,زراعي,أرض زراعية,1,180000,10000.0,18.0
16156634,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,70,2/9/2022,زراعي,أرض زراعية,1,640000,2000.0,320.0
16156670,منطقة الرياض,المزاحميه,الربيع الثانى,أخرى,1307,2/9/2022,زراعي,أرض زراعية,1,380000,2000.0,190.0
16155986,منطقة الرياض,المزاحميه,الشعلة/ 2,أخرى,1206,2/9/2022,زراعي,أرض زراعية,1,480000,5000.0,96.0
16147162,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,58,2/9/2022,زراعي,أرض زراعية,1,480000,3000.0,160.0
16148305,منطقة الرياض,حوطة سدير,حي/أخرى,أخرى,158,2/9/2022,زراعي,أرض زراعية,1,650000,41250.0,15.7575
16148473,منطقة الرياض,حوطة سدير,حي/أخرى,أخرى,159,2/9/2022,زراعي,أرض زراعية,1,550000,41250.0,13.3333
16150973,منطقة الرياض,شقراء,حي/أخرى,أخرى,302,2/9/2022,زراعي,أرض زراعية,1,60000,51000.0,1.1764
16150752,منطقة الرياض,ضرماء,حي/أخرى,أخرى,12,2/9/2022,زراعي,أرض زراعية,1,2832480,50579.26,56.0008
16156033,منطقة الرياض,ضرماء,حي/أخرى,أخرى,51/3,2/9/2022,زراعي,أرض زراعية,1,360000,2250.0,160.0
16153093,منطقة مكة المكرمة,جده,الحمدانية,434/ج/س/الجزء 2,1/أ,2/9/2022,زراعي,شقة,1,760000,203.77,3729.6952
16157919,منطقة مكة المكرمة,جده,الروابى,14/101/ب/المعدل,2/أ,2/9/2022,زراعي,شقة,1,770000,183.75,4190.4761
16154697,منطقة مكة المكرمة,جده,الريان,377/ج/س,11/202,2/9/2022,سكني,شقة,1,188000,85.93,2187.8273
16152363,منطقة مكة المكرمة,جده,السلامة,3/238/ع,8,2/9/2022,سكني,شقة,1,460000,136.29,3375.1559
16157618,منطقة مكة المكرمة,جده,السلامة,أخرى,33,2/9/2022,سكني,شقة,1,770000,165.14,4662.7104
16152399,منطقة مكة المكرمة,جده,المنار,435/ج/س/المعدل,14,2/9/2022,سكني,شقة,1,200000,117.89,1696.4967
